0.100000,0.031842
0.200000,0.029592
0.300000,0.026862
0.400000,0.028949
0.500000,0.031788
0.600000,0.035474
0.700000,0.047050
0.800000,0.061095
0.900000,0.076406
1.000000,0.090541
1.200000,0.107586
1.500000,0.111483
